invoice_id,customer_id,customer_name,business_segment,invoice_date,invoice_amount,credit_limit,credit_used,due_date,payment_terms_days,grace_period_days,handover_date,payment_date,handover_eligibility
FDX20255172971,CUST674416,"Ballard, Stark and Robbins",Mid,2025-12-17,30248,97560,69636,2026-01-01,15,12,2026-01-13,,ELIGIBLE
FDX20257480045,CUST429159,"Hensley, Ballard and Valdez",Small,2026-01-11,54860,271283,163472,2026-01-21,10,7,2026-01-28,2026-01-22,RESOLVED_IN_GRACE
FDX20258089435,CUST846454,Miles Ltd,Mid,2025-12-25,57848,322646,102673,2026-01-09,15,12,2026-01-21,,ELIGIBLE
FDX20257696015,CUST872610,Conner-Simmons,Small,2025-12-26,23825,116160,111909,2026-01-05,10,7,2026-01-12,,ELIGIBLE
FDX20252646494,CUST680472,Golden-Peck,Small,2026-01-04,55990,181732,86293,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20255383230,CUST763311,Bennett-Hill,Mid,2025-12-17,4906,25005,21234,2026-01-01,15,12,2026-01-13,,ELIGIBLE
FDX20256067099,CUST327900,Medina-Clay,Mid,2025-12-17,37711,101973,41939,2026-01-01,15,12,2026-01-13,,ELIGIBLE
FDX20256213281,CUST310647,Washington-Scott,Small,2026-01-11,46010,266020,119263,2026-01-21,10,7,2026-01-28,2026-01-25,RESOLVED_IN_GRACE
FDX20253907524,CUST319899,Zavala-Cortez,Large,2025-12-01,33692,89133,39239,2025-12-26,25,20,2026-01-15,2026-01-04,RESOLVED_IN_GRACE
FDX20258311783,CUST754487,Mckay LLC,Small,2025-12-22,47621,139357,67336,2026-01-01,10,7,2026-01-08,,ELIGIBLE
FDX20256410314,CUST849086,Fischer-Meyers,Large,2025-12-01,38289,95951,55021,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20253334991,CUST404694,Johnston-Williams,Small,2026-01-04,20823,109404,34610,2026-01-14,10,7,2026-01-21,,IN_GRACE
FDX20254347166,CUST819964,Hall-Williams,Small,2025-12-29,59628,190609,64497,2026-01-08,10,7,2026-01-15,2026-01-13,RESOLVED_IN_GRACE
FDX20255194647,CUST462066,Dixon-Johnson,Large,2025-12-01,14708,86399,69735,2025-12-26,25,20,2026-01-15,2025-12-31,RESOLVED_IN_GRACE
FDX20253276513,CUST805034,Boyd-Carter,Large,2025-12-03,20175,108952,60488,2025-12-28,25,20,2026-01-17,,ELIGIBLE
FDX20257984561,CUST239116,Carrillo-Bernard,Mid,2025-12-28,34516,129507,87297,2026-01-12,15,12,2026-01-24,,ELIGIBLE
FDX20254347443,CUST844904,"Terry, Cruz and Pearson",Mid,2025-12-31,13677,48221,43081,2026-01-15,15,12,2026-01-27,2026-01-24,RESOLVED_IN_GRACE
FDX20256050986,CUST781664,"Ho, Martinez and Williams",Small,2025-12-30,43871,255470,155473,2026-01-09,10,7,2026-01-16,,ELIGIBLE
FDX20256116985,CUST286450,Rhodes-Oneill,Small,2026-01-05,47547,137275,110415,2026-01-15,10,7,2026-01-22,,IN_GRACE
FDX20252436094,CUST628370,Garrett-Nelson,Small,2025-12-29,16007,92641,33037,2026-01-08,10,7,2026-01-15,,ELIGIBLE
FDX20255988439,CUST668843,Jenkins-Perkins,Small,2026-01-11,53782,252970,174156,2026-01-21,10,7,2026-01-28,,ELIGIBLE
FDX20258736886,CUST828038,Burton-Jones,Small,2025-12-22,28188,73790,55451,2026-01-01,10,7,2026-01-08,2026-01-08,RESOLVED_IN_GRACE
FDX20254076474,CUST767814,Lopez-Ford,Small,2025-12-29,13836,74646,71245,2026-01-08,10,7,2026-01-15,,ELIGIBLE
FDX20257307661,CUST438041,Thomas-Lopez,Small,2025-12-26,44108,197255,61479,2026-01-05,10,7,2026-01-12,,ELIGIBLE
FDX20258329845,CUST844858,Williams-Simmons,Small,2026-01-10,47761,182363,154621,2026-01-20,10,7,2026-01-27,,IN_GRACE
FDX20252611322,CUST221011,Campos Ltd,Mid,2025-12-28,38025,107969,93946,2026-01-12,15,12,2026-01-24,,ELIGIBLE
FDX20253325487,CUST897730,Lambert PLC,Small,2025-12-22,25075,124882,63318,2026-01-01,10,7,2026-01-08,,ELIGIBLE
FDX20259834402,CUST469348,Sparks-Avila,Small,2026-01-10,6379,29476,25832,2026-01-20,10,7,2026-01-27,,ELIGIBLE
FDX20258413874,CUST689593,Bryant-Gonzalez,Small,2025-12-31,37464,159460,121928,2026-01-10,10,7,2026-01-17,,IN_GRACE
FDX20256255638,CUST603704,"Griffith, Flowers and Lester",Small,2026-01-11,15872,66891,42392,2026-01-21,10,7,2026-01-28,,IN_GRACE
FDX20259452615,CUST711116,Montes Inc,Large,2025-12-01,47923,183687,112565,2025-12-26,25,20,2026-01-15,,IN_GRACE
FDX20256998844,CUST698357,Lambert-Martin,Mid,2025-12-12,32670,178843,130064,2025-12-27,15,12,2026-01-08,,ELIGIBLE
FDX20258858093,CUST799565,Miller-Zuniga,Large,2025-12-01,28794,83207,62033,2025-12-26,25,20,2026-01-15,2026-01-04,RESOLVED_IN_GRACE
FDX20256942386,CUST844618,"Giles, Robinson and Carpenter",Large,2025-12-16,24669,90695,69581,2026-01-10,25,20,2026-01-30,,ELIGIBLE
FDX20258175098,CUST537757,Miller-Yang,Mid,2025-12-26,33078,142055,96210,2026-01-10,15,12,2026-01-22,2026-01-22,RESOLVED_IN_GRACE
FDX20258827453,CUST806995,Vazquez PLC,Mid,2025-12-19,34003,201555,171518,2026-01-03,15,12,2026-01-15,,ELIGIBLE
FDX20258054914,CUST884197,Blair-Banks,Small,2026-01-09,25236,136864,43336,2026-01-19,10,7,2026-01-26,2026-01-25,RESOLVED_IN_GRACE
FDX20257882997,CUST982260,Jordan-Stewart,Mid,2025-12-16,41436,176092,130354,2025-12-31,15,12,2026-01-12,2026-01-09,RESOLVED_IN_GRACE
FDX20258739061,CUST659837,Stevens-Carter,Large,2025-12-10,16816,69171,21646,2026-01-04,25,20,2026-01-24,,ELIGIBLE
FDX20251464274,CUST399817,Holland-Perez,Small,2026-01-07,36609,219049,215165,2026-01-17,10,7,2026-01-24,2026-01-24,RESOLVED_IN_GRACE
FDX20251443289,CUST988459,Anderson-Gilbert,Small,2026-01-10,35123,207343,85415,2026-01-20,10,7,2026-01-27,2026-01-24,RESOLVED_IN_GRACE
FDX20258061842,CUST542904,"Schmidt, Sosa and Moore",Small,2025-12-30,20612,92431,91564,2026-01-09,10,7,2026-01-16,2026-01-14,RESOLVED_IN_GRACE
FDX20252483592,CUST947568,King-Case,Small,2025-12-24,12391,43435,37248,2026-01-03,10,7,2026-01-10,,ELIGIBLE
FDX20253358634,CUST113390,Jenkins-Sanchez,Mid,2025-12-12,42097,204156,51935,2025-12-27,15,12,2026-01-08,,IN_GRACE
FDX20256073262,CUST648122,Blackburn Inc,Large,2025-12-07,19984,67068,37591,2026-01-01,25,20,2026-01-21,,ELIGIBLE
FDX20255070918,CUST211642,Wilkins-Anderson,Small,2026-01-07,18996,90009,19565,2026-01-17,10,7,2026-01-24,,ELIGIBLE
FDX20259593404,CUST126499,Robinson-Hill,Small,2025-12-22,13454,56664,39008,2026-01-01,10,7,2026-01-08,2026-01-05,RESOLVED_IN_GRACE
FDX20257259766,CUST499371,Johnson-Fleming,Small,2026-01-01,43471,124992,63840,2026-01-11,10,7,2026-01-18,2026-01-12,RESOLVED_IN_GRACE
FDX20253135317,CUST252386,"Moon, Maldonado and Moore",Large,2025-12-06,32917,188724,168454,2025-12-31,25,20,2026-01-20,,ELIGIBLE
FDX20255921482,CUST155642,Bennett-Wagner,Mid,2025-12-26,12841,72593,34655,2026-01-10,15,12,2026-01-22,,ELIGIBLE
FDX20251898185,CUST802812,Jackson-Bradley,Mid,2026-01-01,53239,287162,198831,2026-01-16,15,12,2026-01-28,,ELIGIBLE
FDX20257587730,CUST159354,Jackson-Dudley,Mid,2025-12-22,37319,212963,56094,2026-01-06,15,12,2026-01-18,2026-01-13,RESOLVED_IN_GRACE
FDX20253112852,CUST309612,Harris-Monroe,Small,2025-12-22,51243,156530,146045,2026-01-01,10,7,2026-01-08,,IN_GRACE
FDX20257760247,CUST379947,Le-Skinner,Mid,2025-12-17,1720,6218,5309,2026-01-01,15,12,2026-01-13,,ELIGIBLE
FDX20251099872,CUST886626,Young-Brown,Mid,2025-12-28,48736,229590,103346,2026-01-12,15,12,2026-01-24,2026-01-15,RESOLVED_IN_GRACE
FDX20258764626,CUST923690,"Olsen, Murray and Smith",Mid,2025-12-28,40107,176748,40776,2026-01-12,15,12,2026-01-24,,ELIGIBLE
FDX20259690736,CUST268752,Gaines and Sons,Small,2025-12-30,16100,94909,82675,2026-01-09,10,7,2026-01-16,2026-01-16,RESOLVED_IN_GRACE
FDX20258721222,CUST400538,Cooper-Pollard,Small,2025-12-26,49094,130848,88942,2026-01-05,10,7,2026-01-12,2026-01-07,RESOLVED_IN_GRACE
FDX20251911778,CUST816586,Wood-Cox,Small,2026-01-09,33668,117653,45468,2026-01-19,10,7,2026-01-26,2026-01-25,RESOLVED_IN_GRACE
FDX20252420343,CUST362732,Price-Becker,Mega,2025-12-01,11773,58074,51811,2026-01-05,35,30,2026-02-04,,ELIGIBLE
FDX20251917592,CUST253541,Trujillo-Stephens,Small,2025-12-27,59953,293778,62471,2026-01-06,10,7,2026-01-13,2026-01-11,RESOLVED_IN_GRACE
FDX20255532781,CUST980155,Vasquez-Kane,Mid,2025-12-22,49416,221928,132993,2026-01-06,15,12,2026-01-18,,ELIGIBLE
FDX20252795982,CUST165046,Alvarez-Ramos,Small,2026-01-01,22407,71761,23401,2026-01-11,10,7,2026-01-18,,ELIGIBLE
FDX20256594923,CUST824141,Pierce-Butler,Small,2026-01-03,35841,143761,137644,2026-01-13,10,7,2026-01-20,,ELIGIBLE
FDX20252634085,CUST922458,Shaw-Garcia,Mid,2025-12-17,57416,170193,137988,2026-01-01,15,12,2026-01-13,,ELIGIBLE
FDX20255875071,CUST409477,Williams-Kent,Mega,2025-12-01,55601,294607,176847,2026-01-05,35,30,2026-02-04,,IN_GRACE
FDX20259077690,CUST313910,Johnson-Gilbert,Small,2025-12-24,1701,8315,7643,2026-01-03,10,7,2026-01-10,,ELIGIBLE
FDX20256558419,CUST890200,Raymond PLC,Mid,2025-12-14,50408,257731,104666,2025-12-29,15,12,2026-01-10,2026-01-08,RESOLVED_IN_GRACE
FDX20252021141,CUST667460,Gibson-Greene,Large,2025-12-12,53319,187462,74310,2026-01-06,25,20,2026-01-26,,ELIGIBLE
FDX20253037470,CUST133875,Parks-Huang,Small,2025-12-29,16895,50619,36817,2026-01-08,10,7,2026-01-15,,ELIGIBLE
FDX20259570152,CUST476105,Kennedy-Cabrera,Large,2025-12-07,3615,11764,9154,2026-01-01,25,20,2026-01-21,,ELIGIBLE
FDX20251889532,CUST953568,Mcdonald-Duffy,Small,2025-12-29,32364,185025,128608,2026-01-08,10,7,2026-01-15,,ELIGIBLE
FDX20254440410,CUST574579,Christian-Cruz,Small,2025-12-29,40038,176360,87646,2026-01-08,10,7,2026-01-15,2026-01-11,RESOLVED_IN_GRACE
FDX20259661473,CUST207458,Bean Group,Mid,2025-12-31,4305,11842,11574,2026-01-15,15,12,2026-01-27,,IN_GRACE
FDX20253418467,CUST746036,Gibson-Wilkinson,Small,2025-12-27,27946,118817,86706,2026-01-06,10,7,2026-01-13,2026-01-09,RESOLVED_IN_GRACE
FDX20259309833,CUST808340,"Cervantes, Shannon and Bennett",Large,2025-12-14,25413,105388,87643,2026-01-08,25,20,2026-01-28,2026-01-18,RESOLVED_IN_GRACE
FDX20253288458,CUST875414,"Martin, Brooks and James",Small,2025-12-27,35672,138728,63483,2026-01-06,10,7,2026-01-13,,ELIGIBLE
FDX20254750438,CUST689179,Davis-Warner,Large,2025-12-01,43089,146640,115865,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20253596701,CUST335203,Gutierrez-Smith,Small,2025-12-31,6168,15772,14284,2026-01-10,10,7,2026-01-17,2026-01-16,RESOLVED_IN_GRACE
FDX20256048133,CUST878476,Stewart-Singleton,Small,2026-01-05,50535,127171,95214,2026-01-15,10,7,2026-01-22,,ELIGIBLE
FDX20256215882,CUST778553,Henry-Wallace,Large,2025-12-03,27340,76125,49450,2025-12-28,25,20,2026-01-17,,IN_GRACE
FDX20251108226,CUST688534,Duncan and Sons,Small,2025-12-30,22114,118048,49662,2026-01-09,10,7,2026-01-16,,ELIGIBLE
FDX20259136197,CUST507777,Russell-Villarreal,Small,2026-01-10,35799,183485,110208,2026-01-20,10,7,2026-01-27,2026-01-21,RESOLVED_IN_GRACE
FDX20254367185,CUST349136,Kennedy-Barnes,Small,2025-12-30,4828,25332,5045,2026-01-09,10,7,2026-01-16,,ELIGIBLE
FDX20252924495,CUST635740,Pacheco-Carroll,Large,2025-12-01,52540,138868,109109,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20252126456,CUST922405,Gordon-Hudson,Small,2025-12-26,26372,81191,53112,2026-01-05,10,7,2026-01-12,2026-01-12,RESOLVED_IN_GRACE
FDX20251000599,CUST935540,"Schneider, Smith and Gray",Small,2026-01-04,45674,131706,90614,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20253567284,CUST937625,Murillo-Miller,Large,2025-12-16,14192,40676,28626,2026-01-10,25,20,2026-01-30,,ELIGIBLE
FDX20253030620,CUST829943,Roberts-Smith,Mid,2025-12-31,26303,118955,29035,2026-01-15,15,12,2026-01-27,2026-01-27,RESOLVED_IN_GRACE
FDX20259721175,CUST401610,Alexander-Gomez,Mid,2025-12-19,12282,49925,31410,2026-01-03,15,12,2026-01-15,,ELIGIBLE
FDX20252625102,CUST826596,Zimmerman Group,Large,2025-12-08,46957,215571,145681,2026-01-02,25,20,2026-01-22,,ELIGIBLE
FDX20255147429,CUST796772,Anderson-Dixon,Large,2025-12-03,40875,223565,195506,2025-12-28,25,20,2026-01-17,2025-12-31,RESOLVED_IN_GRACE
FDX20254427478,CUST149261,Austin-Scott,Mega,2025-12-01,34940,98441,54165,2026-01-05,35,30,2026-02-04,2026-01-12,RESOLVED_IN_GRACE
FDX20252738237,CUST500118,Burton LLC,Small,2026-01-11,16582,91206,67315,2026-01-21,10,7,2026-01-28,2026-01-28,RESOLVED_IN_GRACE
FDX20258948078,CUST506380,Long-Rice,Small,2026-01-07,42119,223668,128139,2026-01-17,10,7,2026-01-24,2026-01-21,RESOLVED_IN_GRACE
FDX20251413665,CUST536801,Russell-Hayes,Small,2026-01-01,23284,105650,57737,2026-01-11,10,7,2026-01-18,,ELIGIBLE
FDX20259485991,CUST926394,Herman-Bartlett,Small,2025-12-31,27268,70359,52466,2026-01-10,10,7,2026-01-17,2026-01-15,RESOLVED_IN_GRACE
FDX20258445994,CUST818430,Haney Ltd,Large,2025-12-01,13987,52551,25826,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20257555091,CUST427841,Richardson-Johnson,Large,2025-12-12,28888,75024,53314,2026-01-06,25,20,2026-01-26,,ELIGIBLE
FDX20251933705,CUST678944,Rodriguez-Randall,Small,2025-12-27,14237,51023,48636,2026-01-06,10,7,2026-01-13,2026-01-11,RESOLVED_IN_GRACE
FDX20253043656,CUST156415,Flores-Moore,Mid,2025-12-26,11815,70801,32150,2026-01-10,15,12,2026-01-22,,IN_GRACE
FDX20256031885,CUST113595,Wood-Ramirez,Small,2025-12-24,41345,217456,195586,2026-01-03,10,7,2026-01-10,,ELIGIBLE
FDX20257787345,CUST879794,Walters Group,Mid,2025-12-28,27731,118762,34308,2026-01-12,15,12,2026-01-24,,ELIGIBLE
FDX20259115466,CUST363550,Thompson-Mendoza,Small,2026-01-10,37330,185626,67559,2026-01-20,10,7,2026-01-27,,ELIGIBLE
FDX20254087744,CUST312952,Hanson-Miller,Mid,2025-12-31,35178,149057,134504,2026-01-15,15,12,2026-01-27,,ELIGIBLE
FDX20254941435,CUST750706,Snow-Henry,Small,2025-12-29,22486,124048,95358,2026-01-08,10,7,2026-01-15,,IN_GRACE
FDX20255366631,CUST918859,Oconnor-Daniels,Small,2026-01-07,3872,14405,5641,2026-01-17,10,7,2026-01-24,2026-01-20,RESOLVED_IN_GRACE
FDX20258367376,CUST564586,Taylor-Pearson,Small,2026-01-01,43405,113663,68697,2026-01-11,10,7,2026-01-18,,ELIGIBLE
FDX20253066894,CUST970300,Anderson-Valencia,Mid,2025-12-19,28961,101638,69043,2026-01-03,15,12,2026-01-15,,ELIGIBLE
FDX20258253691,CUST336504,Holden-Wilson,Small,2026-01-04,36000,148315,70091,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20253453606,CUST764575,Miller-Huynh,Mid,2025-12-26,23365,72213,32416,2026-01-10,15,12,2026-01-22,,IN_GRACE
FDX20251363358,CUST838857,Zhang-Watson,Mid,2025-12-17,54059,237472,85762,2026-01-01,15,12,2026-01-13,,ELIGIBLE
FDX20254100561,CUST844012,Tran-Hicks,Small,2026-01-05,38446,159326,152030,2026-01-15,10,7,2026-01-22,2026-01-19,RESOLVED_IN_GRACE
FDX20253377099,CUST779091,Jones-Vance,Small,2026-01-13,41638,118912,63227,2026-01-23,10,7,2026-01-30,,ELIGIBLE
FDX20255037972,CUST485604,Williams-Coleman,Small,2026-01-11,11865,69463,25515,2026-01-21,10,7,2026-01-28,,ELIGIBLE
FDX20253865137,CUST891787,Rivera-Rhodes,Small,2026-01-04,59117,153564,137846,2026-01-14,10,7,2026-01-21,,IN_GRACE
FDX20259581797,CUST716966,Powell-Wright,Small,2026-01-01,43873,186023,121023,2026-01-11,10,7,2026-01-18,2026-01-13,RESOLVED_IN_GRACE
FDX20254361332,CUST673167,Wolf-Ruiz,Small,2026-01-09,6097,20593,7485,2026-01-19,10,7,2026-01-26,2026-01-26,RESOLVED_IN_GRACE
FDX20258988612,CUST874320,"Dunn, Davis and Beltran",Mid,2025-12-16,14430,54076,35633,2025-12-31,15,12,2026-01-12,,ELIGIBLE
FDX20259060889,CUST732697,Clayton-Williams,Large,2025-12-01,23150,115484,102665,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20255865999,CUST306012,Logan-Davis,Mid,2025-12-24,41531,111836,46894,2026-01-08,15,12,2026-01-20,,ELIGIBLE
FDX20255856148,CUST913848,Kelly-Jackson,Small,2025-12-31,32659,105965,77569,2026-01-10,10,7,2026-01-17,2026-01-14,RESOLVED_IN_GRACE
FDX20252678051,CUST860127,Wright-Estes,Mega,2025-12-01,26886,140224,90470,2026-01-05,35,30,2026-02-04,,ELIGIBLE
FDX20259270565,CUST302897,"Ward, David and Cook",Mid,2025-12-26,10093,41585,11973,2026-01-10,15,12,2026-01-22,,ELIGIBLE
FDX20257162932,CUST408467,Roberts-Conley,Small,2026-01-10,26507,150236,53998,2026-01-20,10,7,2026-01-27,,ELIGIBLE
FDX20255616776,CUST570616,Perez-Abbott,Mid,2025-12-21,28965,118085,87520,2026-01-05,15,12,2026-01-17,2026-01-14,RESOLVED_IN_GRACE
FDX20257563066,CUST286044,Powers Ltd,Small,2025-12-29,14481,65172,60211,2026-01-08,10,7,2026-01-15,,ELIGIBLE
FDX20257472998,CUST815819,"Williams, Morales and Baldwin",Small,2026-01-09,6330,37037,28645,2026-01-19,10,7,2026-01-26,,ELIGIBLE
FDX20252800796,CUST178086,Snyder-Williams,Mid,2025-12-22,25767,78724,77376,2026-01-06,15,12,2026-01-18,,ELIGIBLE
FDX20258784019,CUST296059,Blackwell-Brown,Small,2026-01-11,4947,21699,8192,2026-01-21,10,7,2026-01-28,,IN_GRACE
FDX20257994362,CUST282237,"Sheppard, White and Shields",Small,2026-01-04,16975,68581,48804,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20258127514,CUST870786,"Carney, Carroll and Pierce",Small,2025-12-27,31347,141710,81107,2026-01-06,10,7,2026-01-13,2026-01-10,RESOLVED_IN_GRACE
FDX20253485821,CUST638807,Turner-Mitchell,Small,2026-01-03,41228,197775,193274,2026-01-13,10,7,2026-01-20,,ELIGIBLE
FDX20251469269,CUST225151,Thomas-Murphy,Small,2026-01-04,44519,164178,141955,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20255755035,CUST495521,Smith-Barnes,Mid,2025-12-24,9929,33512,18819,2026-01-08,15,12,2026-01-20,2026-01-18,RESOLVED_IN_GRACE
FDX20258668568,CUST142608,Hanson-Meyer,Small,2026-01-07,26602,129346,55191,2026-01-17,10,7,2026-01-24,2026-01-21,RESOLVED_IN_GRACE
FDX20253015388,CUST549323,"Frye, Aguilar and Williamson",Small,2026-01-13,6714,36096,20531,2026-01-23,10,7,2026-01-30,2026-01-27,RESOLVED_IN_GRACE
FDX20257533541,CUST392670,Benson Inc,Small,2026-01-11,22052,98178,81237,2026-01-21,10,7,2026-01-28,2026-01-26,RESOLVED_IN_GRACE
FDX20251184878,CUST683635,Leach Ltd,Small,2025-12-29,9250,49636,17912,2026-01-08,10,7,2026-01-15,,ELIGIBLE
FDX20256079496,CUST377075,Swanson-Morgan,Mid,2026-01-01,3473,18590,8482,2026-01-16,15,12,2026-01-28,2026-01-22,RESOLVED_IN_GRACE
FDX20251571826,CUST236384,Flynn-Ortiz,Mega,2025-12-01,18799,50131,49030,2026-01-05,35,30,2026-02-04,2026-01-11,RESOLVED_IN_GRACE
FDX20258457126,CUST268746,"Berg, Peterson and Riley",Small,2025-12-26,36764,184297,109595,2026-01-05,10,7,2026-01-12,2026-01-08,RESOLVED_IN_GRACE
FDX20251715242,CUST712353,White-Ward,Mega,2025-12-01,14828,73758,63112,2026-01-05,35,30,2026-02-04,2026-01-22,RESOLVED_IN_GRACE
FDX20256951329,CUST987110,"Black, Johnson and Oliver",Mid,2025-12-14,10560,51111,49095,2025-12-29,15,12,2026-01-10,,ELIGIBLE
FDX20253337125,CUST367403,Foster-Edwards,Mid,2025-12-16,30786,129876,105683,2025-12-31,15,12,2026-01-12,,ELIGIBLE
FDX20258850178,CUST105919,Meyer-Moore,Large,2025-12-06,19773,65302,35209,2025-12-31,25,20,2026-01-20,,ELIGIBLE
FDX20258689839,CUST446620,Zimmerman-Garcia,Small,2025-12-31,45742,216238,147160,2026-01-10,10,7,2026-01-17,,ELIGIBLE
FDX20255645678,CUST588983,Allen-Meyers,Small,2026-01-09,33409,118850,104961,2026-01-19,10,7,2026-01-26,2026-01-24,RESOLVED_IN_GRACE
FDX20251153009,CUST844163,"Romero, Gilmore and Anderson",Small,2026-01-07,29446,139964,108657,2026-01-17,10,7,2026-01-24,2026-01-22,RESOLVED_IN_GRACE
FDX20253656077,CUST262325,Sullivan-Moore,Large,2025-12-03,27114,146758,141358,2025-12-28,25,20,2026-01-17,,ELIGIBLE
FDX20257002009,CUST141880,Young-Clayton,Mid,2025-12-28,2034,9339,8309,2026-01-12,15,12,2026-01-24,2026-01-20,RESOLVED_IN_GRACE
FDX20259399318,CUST261169,Clarke-Mcclure,Mega,2025-12-01,35461,144210,65862,2026-01-05,35,30,2026-02-04,,ELIGIBLE
FDX20259442389,CUST438302,Murphy-Martinez,Mid,2026-01-03,38517,116927,77447,2026-01-18,15,12,2026-01-30,,IN_GRACE
FDX20254536303,CUST725874,Brooks-Thomas,Large,2025-12-03,9508,39456,20110,2025-12-28,25,20,2026-01-17,2026-01-16,RESOLVED_IN_GRACE
FDX20256852464,CUST153325,Howard-King,Large,2025-12-01,4001,22222,13349,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20259808972,CUST911242,Floyd LLC,Mid,2026-01-01,41470,117552,78360,2026-01-16,15,12,2026-01-28,,ELIGIBLE
FDX20257553588,CUST755744,James-Reed,Small,2025-12-24,53270,209466,121535,2026-01-03,10,7,2026-01-10,,ELIGIBLE
FDX20259607469,CUST745512,Alvarado-Walker,Mid,2025-12-30,32070,116722,56483,2026-01-14,15,12,2026-01-26,2026-01-22,RESOLVED_IN_GRACE
FDX20252053034,CUST984096,Gallagher-Armstrong,Mega,2025-12-01,4992,27315,9504,2026-01-05,35,30,2026-02-04,,ELIGIBLE
FDX20253927571,CUST794042,Montoya-Ray,Small,2026-01-11,25243,102449,60985,2026-01-21,10,7,2026-01-28,,ELIGIBLE
FDX20253540116,CUST415783,"Holloway, Murphy and Henderson",Small,2026-01-01,24017,79776,55501,2026-01-11,10,7,2026-01-18,,ELIGIBLE
FDX20256903348,CUST614379,Lewis-Noble,Small,2025-12-26,38247,203611,54957,2026-01-05,10,7,2026-01-12,,ELIGIBLE
FDX20256692359,CUST928278,Sanford-Reeves,Small,2025-12-27,5491,24673,13766,2026-01-06,10,7,2026-01-13,,ELIGIBLE
FDX20258708824,CUST700495,Hale-Ortiz,Mid,2026-01-03,31650,187549,74408,2026-01-18,15,12,2026-01-30,2026-01-27,RESOLVED_IN_GRACE
FDX20253349469,CUST676884,Bradley-Ramirez,Small,2026-01-09,32646,117956,39830,2026-01-19,10,7,2026-01-26,,IN_GRACE
FDX20255669772,CUST475479,Copeland-Moore,Small,2025-12-26,31408,120149,43252,2026-01-05,10,7,2026-01-12,,ELIGIBLE
FDX20256082320,CUST176421,Cole-Garza,Small,2026-01-13,58652,307492,123057,2026-01-23,10,7,2026-01-30,,ELIGIBLE
FDX20257609027,CUST922116,Campbell-Garcia,Small,2026-01-07,41539,136328,74641,2026-01-17,10,7,2026-01-24,,IN_GRACE
FDX20252144375,CUST842057,Bautista-Lindsey,Mid,2025-12-17,26523,67262,42201,2026-01-01,15,12,2026-01-13,,ELIGIBLE
FDX20259115888,CUST433299,Murray Group,Mid,2025-12-14,30914,148868,52978,2025-12-29,15,12,2026-01-10,,ELIGIBLE
FDX20257317003,CUST650916,Holden-Jones,Mid,2025-12-22,38124,103433,53091,2026-01-06,15,12,2026-01-18,2026-01-12,RESOLVED_IN_GRACE
FDX20258914690,CUST330646,"Velazquez, Green and Brown",Small,2026-01-09,28625,140138,107049,2026-01-19,10,7,2026-01-26,,ELIGIBLE
FDX20254026182,CUST292800,Obrien-Martin,Small,2026-01-03,41431,133762,130031,2026-01-13,10,7,2026-01-20,2026-01-14,RESOLVED_IN_GRACE
FDX20259505716,CUST645895,Hunt-Stevenson,Mid,2025-12-20,38188,193008,178419,2026-01-04,15,12,2026-01-16,2026-01-12,RESOLVED_IN_GRACE
FDX20259815318,CUST171488,Henson-Salinas,Small,2025-12-27,32977,142610,33032,2026-01-06,10,7,2026-01-13,,IN_GRACE
FDX20255349090,CUST924451,"Mccarthy, Pham and Lewis",Small,2026-01-11,59869,338305,306122,2026-01-21,10,7,2026-01-28,2026-01-24,RESOLVED_IN_GRACE
FDX20253171340,CUST629678,Gibson-Warner,Small,2026-01-13,3426,10306,4993,2026-01-23,10,7,2026-01-30,2026-01-28,RESOLVED_IN_GRACE
FDX20256437103,CUST267112,Ingram-Crawford,Small,2026-01-11,44363,167397,154206,2026-01-21,10,7,2026-01-28,2026-01-28,RESOLVED_IN_GRACE
FDX20256840068,CUST536135,Jordan-Cooper,Mid,2025-12-28,40862,147595,83107,2026-01-12,15,12,2026-01-24,,ELIGIBLE
FDX20257774201,CUST669460,Gill-Oconnell,Small,2026-01-07,27300,127474,107510,2026-01-17,10,7,2026-01-24,2026-01-21,RESOLVED_IN_GRACE
FDX20252133636,CUST663123,"Knox, Roberts and Davis",Mid,2025-12-20,46825,196879,150218,2026-01-04,15,12,2026-01-16,,ELIGIBLE
FDX20251753785,CUST523013,Koch-Hunter,Small,2025-12-24,54877,201372,78991,2026-01-03,10,7,2026-01-10,2026-01-10,RESOLVED_IN_GRACE
FDX20251495294,CUST196411,Ramos Group,Small,2025-12-22,32904,184195,159359,2026-01-01,10,7,2026-01-08,2026-01-02,RESOLVED_IN_GRACE
FDX20253670591,CUST466375,Johnson-Snyder,Mid,2025-12-31,35498,141600,59260,2026-01-15,15,12,2026-01-27,2026-01-22,RESOLVED_IN_GRACE
