invoice_id,customer_id,customer_name,business_segment,invoice_date,invoice_amount,credit_limit,credit_used,due_date,payment_terms_days,grace_period_days,handover_date,payment_date,handover_eligibility
FDX20253864292,CUST333746,Curry-Robinson,Small,2025-12-22,39541,195374,132636,2026-01-01,10,7,2026-01-08,,ELIGIBLE
FDX20251163307,CUST985331,Weaver-Sheppard,Large,2025-12-09,2504,7094,2911,2026-01-03,25,20,2026-01-23,2026-01-08,RESOLVED_IN_GRACE
FDX20256907989,CUST576535,Benitez-Webb,Mega,2025-12-01,42665,111502,98571,2026-01-05,35,30,2026-02-04,,IN_GRACE
FDX20258949550,CUST448098,Davidson-Anderson,Small,2026-01-14,48613,274292,140387,2026-01-24,10,7,2026-01-31,,ELIGIBLE
FDX20251016885,CUST687360,Ingram-Washington,Mid,2026-01-01,21489,115387,47152,2026-01-16,15,12,2026-01-28,,ELIGIBLE
FDX20259192437,CUST904694,"Martinez, Miller and Dunn",Mid,2025-12-27,22152,111049,55480,2026-01-11,15,12,2026-01-23,,ELIGIBLE
FDX20255152535,CUST749863,Johnson-Simpson,Mid,2026-01-01,10362,55335,19471,2026-01-16,15,12,2026-01-28,2026-01-26,RESOLVED_IN_GRACE
FDX20258928379,CUST729094,Carroll-Jones,Small,2025-12-31,18159,58709,45214,2026-01-10,10,7,2026-01-17,,ELIGIBLE
FDX20252835192,CUST596116,"Pugh, Miller and Barnett",Large,2025-12-03,42734,131171,47717,2025-12-28,25,20,2026-01-17,,ELIGIBLE
FDX20251757936,CUST851470,Taylor-Vega,Mid,2026-01-02,52835,292047,59337,2026-01-17,15,12,2026-01-29,,IN_GRACE
FDX20251291769,CUST789089,Brown-Murillo,Mega,2025-12-01,38560,138208,72779,2026-01-05,35,30,2026-02-04,2026-01-16,RESOLVED_IN_GRACE
FDX20255876441,CUST480941,Ryan-Moran,Small,2025-12-29,5215,30126,9030,2026-01-08,10,7,2026-01-15,,IN_GRACE
FDX20254830031,CUST850689,Smith-Potter,Large,2025-12-09,18809,103462,57754,2026-01-03,25,20,2026-01-23,2026-01-18,RESOLVED_IN_GRACE
FDX20259812554,CUST574514,Matthews-Brown,Small,2025-12-24,4200,12971,7445,2026-01-03,10,7,2026-01-10,,ELIGIBLE
FDX20259441397,CUST219562,Garza-Reese,Small,2026-01-05,28916,73080,57731,2026-01-15,10,7,2026-01-22,,ELIGIBLE
FDX20253806907,CUST202170,Hunter and Sons,Mid,2025-12-17,20872,66905,53114,2026-01-01,15,12,2026-01-13,,IN_GRACE
FDX20253459253,CUST896204,Bennett-Taylor,Mid,2026-01-01,5382,27476,5799,2026-01-16,15,12,2026-01-28,,IN_GRACE
FDX20252575550,CUST790917,Smith-Stanley,Mid,2025-12-23,12471,42544,24365,2026-01-07,15,12,2026-01-19,2026-01-10,RESOLVED_IN_GRACE
FDX20252677595,CUST332518,Williams-Allen,Small,2026-01-09,23495,101073,49991,2026-01-19,10,7,2026-01-26,2026-01-25,RESOLVED_IN_GRACE
FDX20256110378,CUST102303,Anderson-Smith,Small,2025-12-31,44650,132665,69318,2026-01-10,10,7,2026-01-17,2026-01-13,RESOLVED_IN_GRACE
FDX20256631731,CUST457938,Kelley-Johnson,Small,2025-12-25,50193,149941,109189,2026-01-04,10,7,2026-01-11,2026-01-08,RESOLVED_IN_GRACE
FDX20258593642,CUST472390,Rojas-Cross,Large,2025-12-01,13720,46536,15565,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20259231939,CUST970196,Weaver Ltd,Mid,2025-12-31,39248,188934,117673,2026-01-15,15,12,2026-01-27,,IN_GRACE
FDX20256885129,CUST764441,Walter-Frazier,Mid,2025-12-19,6039,31211,18162,2026-01-03,15,12,2026-01-15,2026-01-08,RESOLVED_IN_GRACE
FDX20255317440,CUST938769,Bell Group,Large,2025-12-01,45996,123268,58607,2025-12-26,25,20,2026-01-15,,IN_GRACE
FDX20259162003,CUST406166,Paul-Serrano,Large,2025-12-07,26952,99797,85820,2026-01-01,25,20,2026-01-21,,ELIGIBLE
FDX20255253642,CUST674295,Peterson-Olsen,Small,2026-01-08,41742,113837,87747,2026-01-18,10,7,2026-01-25,,ELIGIBLE
FDX20257111760,CUST647341,Baker-Bullock,Small,2026-01-09,52051,274139,122348,2026-01-19,10,7,2026-01-26,,ELIGIBLE
FDX20258696560,CUST492052,Gray-Roy,Mid,2025-12-22,37837,137773,110412,2026-01-06,15,12,2026-01-18,2026-01-08,RESOLVED_IN_GRACE
FDX20251227516,CUST836201,Sloan-Anderson,Large,2025-12-16,30703,101389,57463,2026-01-10,25,20,2026-01-30,,ELIGIBLE
FDX20256916088,CUST211486,Smith-Chambers,Small,2026-01-11,15346,87854,68574,2026-01-21,10,7,2026-01-28,,IN_GRACE
FDX20256052190,CUST148001,Morgan-Weiss,Mid,2026-01-02,42029,132157,45476,2026-01-17,15,12,2026-01-29,,ELIGIBLE
FDX20256599209,CUST272129,Fox-Wells,Mega,2025-12-01,51362,270796,94257,2026-01-05,35,30,2026-02-04,,IN_GRACE
FDX20259687763,CUST616342,Holt PLC,Large,2025-12-11,54017,288407,164978,2026-01-05,25,20,2026-01-25,2026-01-17,RESOLVED_IN_GRACE
FDX20259126125,CUST247271,Chen-Farmer,Small,2025-12-29,29947,89165,38900,2026-01-08,10,7,2026-01-15,2026-01-15,RESOLVED_IN_GRACE
FDX20252891816,CUST961760,Orozco-Whitaker,Mid,2025-12-31,5491,26269,14826,2026-01-15,15,12,2026-01-27,,ELIGIBLE
FDX20255528798,CUST851678,"Maynard, Webster and Boone",Small,2026-01-02,26827,103475,80408,2026-01-12,10,7,2026-01-19,,ELIGIBLE
FDX20259712557,CUST878579,Ward Inc,Small,2026-01-05,56335,266537,154907,2026-01-15,10,7,2026-01-22,2026-01-18,RESOLVED_IN_GRACE
FDX20251347746,CUST856609,"Mooney, Kelly and Hall",Mega,2025-12-01,31878,152440,138910,2026-01-05,35,30,2026-02-04,,IN_GRACE
FDX20253481356,CUST529088,"Turner, Cook and Nelson",Mega,2025-12-01,24804,112133,47030,2026-01-05,35,30,2026-02-04,,ELIGIBLE
FDX20257884009,CUST212157,Taylor-Simpson,Small,2025-12-23,23185,64219,59562,2026-01-02,10,7,2026-01-09,,ELIGIBLE
FDX20254695275,CUST366641,Greer-Jones,Mid,2025-12-30,18636,106994,64903,2026-01-14,15,12,2026-01-26,,ELIGIBLE
FDX20253376209,CUST740524,Callahan Inc,Large,2025-12-10,5299,15794,10307,2026-01-04,25,20,2026-01-24,,ELIGIBLE
FDX20256992727,CUST305438,Anderson-Avery,Small,2026-01-08,17740,96404,92921,2026-01-18,10,7,2026-01-25,2026-01-23,RESOLVED_IN_GRACE
FDX20259352238,CUST296653,Johnson-Strickland,Large,2025-12-13,38513,136977,85198,2026-01-07,25,20,2026-01-27,,ELIGIBLE
FDX20251518494,CUST226611,Mcconnell-Allen,Small,2025-12-25,32204,82556,70222,2026-01-04,10,7,2026-01-11,,ELIGIBLE
FDX20255099811,CUST993590,Smith-Mcintyre,Small,2025-12-24,39442,143335,106897,2026-01-03,10,7,2026-01-10,,ELIGIBLE
FDX20258226291,CUST511981,"Ingram, Smith and Bowers",Small,2026-01-08,29806,90218,30348,2026-01-18,10,7,2026-01-25,,ELIGIBLE
FDX20257030065,CUST326061,Walker-Stephenson,Small,2026-01-02,10953,61524,33520,2026-01-12,10,7,2026-01-19,2026-01-18,RESOLVED_IN_GRACE
FDX20254461265,CUST579247,Medina-Lowe,Large,2025-12-01,23451,72660,39892,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20252497768,CUST964607,Booker-Lam,Mid,2025-12-14,17124,77459,61438,2025-12-29,15,12,2026-01-10,2026-01-01,RESOLVED_IN_GRACE
FDX20254252130,CUST919378,Robbins-Lopez,Mid,2025-12-30,22624,100280,41099,2026-01-14,15,12,2026-01-26,,ELIGIBLE
FDX20257338067,CUST299836,Myers-Lyons,Small,2025-12-26,2234,7601,3754,2026-01-05,10,7,2026-01-12,2026-01-11,RESOLVED_IN_GRACE
FDX20252810792,CUST851606,Sullivan-Wilson,Small,2026-01-01,58452,336184,273098,2026-01-11,10,7,2026-01-18,2026-01-14,RESOLVED_IN_GRACE
FDX20255595680,CUST454349,Daniel LLC,Large,2025-12-01,56083,288166,86969,2025-12-26,25,20,2026-01-15,2026-01-13,RESOLVED_IN_GRACE
FDX20258537488,CUST213000,Chandler-Dickson,Small,2025-12-23,51474,160715,125241,2026-01-02,10,7,2026-01-09,2026-01-09,RESOLVED_IN_GRACE
FDX20259840030,CUST893928,Mitchell-Vargas,Mid,2025-12-13,57493,282431,66752,2025-12-28,15,12,2026-01-09,,IN_GRACE
FDX20253935211,CUST534603,Brown-Morgan,Mid,2025-12-18,52549,222831,101222,2026-01-02,15,12,2026-01-14,,ELIGIBLE
FDX20255451151,CUST148759,Wilson-Love,Small,2025-12-31,36239,202827,90019,2026-01-10,10,7,2026-01-17,,ELIGIBLE
FDX20256852648,CUST764000,Schmitt-Ruiz,Small,2026-01-14,54539,294873,256749,2026-01-24,10,7,2026-01-31,2026-01-25,RESOLVED_IN_GRACE
FDX20256556541,CUST978146,Harrell-Mckinney,Mega,2025-12-01,57218,231875,108273,2026-01-05,35,30,2026-02-04,,ELIGIBLE
FDX20257560331,CUST804791,Hart-Rodriguez,Small,2026-01-01,2490,13320,10501,2026-01-11,10,7,2026-01-18,2026-01-13,RESOLVED_IN_GRACE
FDX20258001036,CUST717413,Chan-Williams,Small,2025-12-24,59798,153419,147713,2026-01-03,10,7,2026-01-10,2026-01-08,RESOLVED_IN_GRACE
FDX20255634657,CUST229204,Moran-Shepard,Mid,2025-12-12,16244,93815,23201,2025-12-27,15,12,2026-01-08,,ELIGIBLE
FDX20256189583,CUST909652,Johnson-Henry,Small,2026-01-02,16376,77772,75440,2026-01-12,10,7,2026-01-19,2026-01-17,RESOLVED_IN_GRACE
FDX20254197278,CUST572388,Blair-Hansen,Small,2025-12-27,20473,53614,27328,2026-01-06,10,7,2026-01-13,,ELIGIBLE
FDX20251689543,CUST579605,Riley-Duncan,Small,2025-12-26,49840,237522,216916,2026-01-05,10,7,2026-01-12,2026-01-09,RESOLVED_IN_GRACE
FDX20259725456,CUST790441,Parks-Collins,Mid,2025-12-27,31903,183532,137245,2026-01-11,15,12,2026-01-23,,ELIGIBLE
FDX20256759189,CUST717942,Clark-Anderson,Large,2025-12-07,40328,138128,131561,2026-01-01,25,20,2026-01-21,2026-01-04,RESOLVED_IN_GRACE
FDX20253062947,CUST628689,Charles-Montoya,Large,2025-12-01,39620,131298,41897,2025-12-26,25,20,2026-01-15,2026-01-06,RESOLVED_IN_GRACE
FDX20258272245,CUST241176,"Cook, Sanchez and Garza",Mid,2025-12-26,2332,12748,10353,2026-01-10,15,12,2026-01-22,2026-01-12,RESOLVED_IN_GRACE
FDX20258634097,CUST623059,"Brock, Lowe and Johnson",Small,2026-01-11,39421,218665,48597,2026-01-21,10,7,2026-01-28,2026-01-26,RESOLVED_IN_GRACE
FDX20256821657,CUST104548,"Dalton, Conway and Huff",Mid,2025-12-17,24699,125321,63134,2026-01-01,15,12,2026-01-13,2026-01-06,RESOLVED_IN_GRACE
FDX20255838692,CUST656127,Moore-Fletcher,Small,2026-01-01,24329,97174,27540,2026-01-11,10,7,2026-01-18,,ELIGIBLE
FDX20252848691,CUST871976,Stewart-Roberts,Mid,2026-01-03,57183,257381,212135,2026-01-18,15,12,2026-01-30,2026-01-20,RESOLVED_IN_GRACE
FDX20251139836,CUST150931,Palmer-Parsons,Small,2025-12-29,59802,230613,124612,2026-01-08,10,7,2026-01-15,,ELIGIBLE
FDX20259370606,CUST680099,Oneal-Wright,Mid,2025-12-29,34912,146865,139570,2026-01-13,15,12,2026-01-25,,ELIGIBLE
FDX20253468450,CUST553834,Powers Group,Mid,2025-12-25,29941,136563,57106,2026-01-09,15,12,2026-01-21,,IN_GRACE
FDX20258823508,CUST979562,"Chung, Flores and Whitaker",Large,2025-12-13,37695,174240,102099,2026-01-07,25,20,2026-01-27,,IN_GRACE
FDX20253520403,CUST713543,"Simon, Fisher and Decker",Mid,2025-12-21,9131,48114,29933,2026-01-05,15,12,2026-01-17,2026-01-17,RESOLVED_IN_GRACE
FDX20259777607,CUST606390,Mckinney-Luna,Small,2025-12-23,53993,232672,162298,2026-01-02,10,7,2026-01-09,,IN_GRACE
FDX20255861731,CUST633025,Graves-Fleming,Mid,2025-12-26,33962,140559,113690,2026-01-10,15,12,2026-01-22,2026-01-16,RESOLVED_IN_GRACE
FDX20253728089,CUST919023,Smith-Wilkerson,Small,2026-01-05,40786,223034,204608,2026-01-15,10,7,2026-01-22,,IN_GRACE
FDX20256094327,CUST285810,Underwood-Carr,Mid,2025-12-29,12215,67446,36930,2026-01-13,15,12,2026-01-25,,IN_GRACE
FDX20259167564,CUST825423,Lopez-Hernandez,Mega,2025-12-01,13300,60050,28149,2026-01-05,35,30,2026-02-04,2026-01-11,RESOLVED_IN_GRACE
FDX20255836199,CUST706658,Holmes-Santos,Mid,2025-12-23,48423,245802,105685,2026-01-07,15,12,2026-01-19,2026-01-10,RESOLVED_IN_GRACE
FDX20252084084,CUST282085,Martin-Barnett,Small,2026-01-06,18832,77011,50880,2026-01-16,10,7,2026-01-23,,ELIGIBLE
FDX20255944694,CUST865979,Jones-Young,Mid,2026-01-01,51048,138863,76037,2026-01-16,15,12,2026-01-28,,IN_GRACE
FDX20251261597,CUST954845,Fitzgerald-Ball,Small,2026-01-06,45827,135236,120665,2026-01-16,10,7,2026-01-23,,ELIGIBLE
FDX20258614476,CUST234618,Robinson-Gardner,Mid,2025-12-24,45197,123553,87987,2026-01-08,15,12,2026-01-20,2026-01-15,RESOLVED_IN_GRACE
FDX20251687078,CUST208584,Pugh-Haynes,Mid,2025-12-23,28074,112278,42388,2026-01-07,15,12,2026-01-19,,ELIGIBLE
FDX20254646113,CUST506224,Tran and Sons,Mega,2025-12-01,18903,55500,34210,2026-01-05,35,30,2026-02-04,2026-01-15,RESOLVED_IN_GRACE
FDX20255748242,CUST789461,"Kennedy, Keith and Ayala",Mid,2025-12-23,14030,36455,28720,2026-01-07,15,12,2026-01-19,,IN_GRACE
FDX20253070908,CUST729718,"Dudley, Armstrong and Walter",Mid,2025-12-19,27529,136764,112971,2026-01-03,15,12,2026-01-15,,ELIGIBLE
FDX20251892435,CUST735605,Moss-Mullen,Large,2025-12-11,57593,204452,96996,2026-01-05,25,20,2026-01-25,2026-01-24,RESOLVED_IN_GRACE
FDX20259193429,CUST437477,"Bowman, Duffy and Pierce",Mid,2025-12-13,52629,264482,169009,2025-12-28,15,12,2026-01-09,2026-01-04,RESOLVED_IN_GRACE
FDX20256130833,CUST628597,Foley-Murphy,Mid,2025-12-16,54627,318801,99636,2025-12-31,15,12,2026-01-12,,ELIGIBLE
FDX20251085400,CUST503348,Thomas-Lowe,Small,2025-12-26,43504,221863,52257,2026-01-05,10,7,2026-01-12,,ELIGIBLE
FDX20258219619,CUST539001,Bailey-Raymond,Mega,2025-12-01,24714,144002,36084,2026-01-05,35,30,2026-02-04,2026-01-24,RESOLVED_IN_GRACE
FDX20256909866,CUST738576,Cunningham-Banks,Small,2026-01-13,8268,36096,34234,2026-01-23,10,7,2026-01-30,,IN_GRACE
FDX20251010766,CUST826155,Gonzales-Coleman,Mid,2025-12-22,1987,6278,4182,2026-01-06,15,12,2026-01-18,,IN_GRACE
FDX20251837217,CUST899407,Robertson-Murphy,Large,2025-12-15,13695,49817,41728,2026-01-09,25,20,2026-01-29,,ELIGIBLE
FDX20255218353,CUST360297,"Olson, Hawkins and Dominguez",Small,2025-12-29,50609,189519,166328,2026-01-08,10,7,2026-01-15,,ELIGIBLE
FDX20253310537,CUST386886,Marquez-Hunt,Large,2025-12-12,17907,92535,46090,2026-01-06,25,20,2026-01-26,,ELIGIBLE
FDX20256875686,CUST517196,Smith-Owens,Mid,2025-12-30,31810,112212,101817,2026-01-14,15,12,2026-01-26,,IN_GRACE
FDX20255752407,CUST459513,Blanchard-Young,Small,2025-12-28,4466,12268,6250,2026-01-07,10,7,2026-01-14,,IN_GRACE
FDX20259422048,CUST408463,Cole-Nelson,Small,2025-12-25,6431,33297,15042,2026-01-04,10,7,2026-01-11,2026-01-06,RESOLVED_IN_GRACE
FDX20253601089,CUST574843,Martinez-Williamson,Large,2025-12-01,20324,60649,32673,2025-12-26,25,20,2026-01-15,2026-01-07,RESOLVED_IN_GRACE
FDX20252442898,CUST943890,Duncan-Kerr,Large,2025-12-04,57827,321242,310296,2025-12-29,25,20,2026-01-18,,IN_GRACE
FDX20255541070,CUST239850,Brock-Stewart,Mega,2025-12-01,48407,152295,105743,2026-01-05,35,30,2026-02-04,,IN_GRACE
FDX20253393173,CUST244892,"Potter, Wilkins and Scott",Mid,2025-12-12,50626,273768,88083,2025-12-27,15,12,2026-01-08,2026-01-03,RESOLVED_IN_GRACE
FDX20254300538,CUST532794,Schroeder-Reed,Mega,2025-12-01,9648,28404,13208,2026-01-05,35,30,2026-02-04,2026-01-29,RESOLVED_IN_GRACE
FDX20258248609,CUST731792,Hancock-Smith,Mid,2026-01-01,20305,111221,70342,2026-01-16,15,12,2026-01-28,,IN_GRACE
FDX20252354222,CUST834018,Blake-Scott,Small,2026-01-10,12678,33344,27267,2026-01-20,10,7,2026-01-27,,IN_GRACE
FDX20255878848,CUST884782,Wilson-Lara,Small,2026-01-09,14933,54065,45162,2026-01-19,10,7,2026-01-26,,ELIGIBLE
FDX20254671824,CUST637179,Johns LLC,Small,2025-12-28,36802,155113,152908,2026-01-07,10,7,2026-01-14,2026-01-14,RESOLVED_IN_GRACE
FDX20251539164,CUST413433,"Tucker, Schmidt and Delgado",Mid,2025-12-14,50659,186666,140786,2025-12-29,15,12,2026-01-10,2026-01-03,RESOLVED_IN_GRACE
FDX20258938605,CUST984027,Thompson-Carpenter,Small,2026-01-14,9432,41967,36459,2026-01-24,10,7,2026-01-31,2026-01-27,RESOLVED_IN_GRACE
FDX20256949741,CUST835570,Bonilla-Barrett,Small,2026-01-06,24371,115657,64389,2026-01-16,10,7,2026-01-23,2026-01-20,RESOLVED_IN_GRACE
FDX20255172971,CUST674416,Miller-Woodward,Mid,2025-12-21,14213,39740,35574,2026-01-05,15,12,2026-01-17,,ELIGIBLE
FDX20257480045,CUST429159,Wolf-Gregory,Small,2026-01-11,7903,45264,33883,2026-01-21,10,7,2026-01-28,2026-01-26,RESOLVED_IN_GRACE
FDX20258089435,CUST846454,Poole-Harris,Mid,2025-12-18,36482,134041,114136,2026-01-02,15,12,2026-01-14,,ELIGIBLE
FDX20257696015,CUST872610,Watkins-Richard,Small,2025-12-27,13042,59115,39415,2026-01-06,10,7,2026-01-13,,ELIGIBLE
FDX20252646494,CUST680472,Reid-Boyle,Small,2025-12-28,16664,72685,58416,2026-01-07,10,7,2026-01-14,,ELIGIBLE
FDX20255383230,CUST763311,Bates Group,Mid,2026-01-03,49089,127659,50897,2026-01-18,15,12,2026-01-30,,ELIGIBLE
FDX20256067099,CUST327900,Baker-Jimenez,Mid,2025-12-17,37245,206905,206884,2026-01-01,15,12,2026-01-13,,ELIGIBLE
FDX20256213281,CUST310647,"Cummings, Brown and French",Small,2026-01-02,35754,205778,194198,2026-01-12,10,7,2026-01-19,2026-01-15,RESOLVED_IN_GRACE
FDX20253907524,CUST319899,Ball-Casey,Large,2025-12-16,16153,76349,28889,2026-01-10,25,20,2026-01-30,2026-01-12,RESOLVED_IN_GRACE
FDX20258311783,CUST754487,Jackson-Fox,Small,2026-01-11,9664,43703,33644,2026-01-21,10,7,2026-01-28,,ELIGIBLE
FDX20256410314,CUST849086,"Estes, Johnston and Boyd",Large,2025-12-11,32558,147861,129000,2026-01-05,25,20,2026-01-25,,ELIGIBLE
FDX20253334991,CUST404694,Fleming Ltd,Small,2025-12-22,59831,176852,112862,2026-01-01,10,7,2026-01-08,,IN_GRACE
FDX20254347166,CUST819964,Love-Mitchell,Small,2026-01-04,25979,121775,27260,2026-01-14,10,7,2026-01-21,2026-01-19,RESOLVED_IN_GRACE
FDX20255194647,CUST462066,Short-Hayes,Large,2025-12-01,36202,96696,94531,2025-12-26,25,20,2026-01-15,2026-01-04,RESOLVED_IN_GRACE
FDX20253276513,CUST805034,Parks-Walker,Large,2025-12-01,5991,31631,28397,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20257984561,CUST239116,Nelson-Holmes,Mid,2025-12-17,42186,115360,59206,2026-01-01,15,12,2026-01-13,,ELIGIBLE
FDX20254347443,CUST844904,Herring and Sons,Mid,2025-12-15,19935,87105,72645,2025-12-30,15,12,2026-01-11,2026-01-11,RESOLVED_IN_GRACE
FDX20256050986,CUST781664,Bridges-Baker,Small,2026-01-01,13596,70411,48124,2026-01-11,10,7,2026-01-18,,ELIGIBLE
FDX20256116985,CUST286450,Carlson-Livingston,Small,2026-01-06,52732,176518,109385,2026-01-16,10,7,2026-01-23,,IN_GRACE
FDX20252436094,CUST628370,"Long, Ruiz and Miller",Small,2026-01-04,5799,29809,12523,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20255988439,CUST668843,Anderson-Turner,Small,2026-01-10,18690,92107,68174,2026-01-20,10,7,2026-01-27,,ELIGIBLE
FDX20258736886,CUST828038,Benton Inc,Small,2025-12-28,3727,18248,11222,2026-01-07,10,7,2026-01-14,2026-01-09,RESOLVED_IN_GRACE
FDX20254076474,CUST767814,Franklin-Turner,Small,2026-01-04,51576,242692,104428,2026-01-14,10,7,2026-01-21,,ELIGIBLE
FDX20257307661,CUST438041,Murphy-Chan,Small,2026-01-07,6624,25142,25104,2026-01-17,10,7,2026-01-24,,ELIGIBLE
FDX20258329845,CUST844858,Larsen-Cox,Small,2026-01-01,14289,80912,26568,2026-01-11,10,7,2026-01-18,,IN_GRACE
FDX20252611322,CUST221011,Chen and Sons,Mid,2025-12-19,35334,99526,47784,2026-01-03,15,12,2026-01-15,,ELIGIBLE
FDX20253325487,CUST897730,Collins-Matthews,Small,2025-12-26,31084,95233,81095,2026-01-05,10,7,2026-01-12,,ELIGIBLE
FDX20259834402,CUST469348,Shields-Owens,Small,2026-01-11,11442,67236,59816,2026-01-21,10,7,2026-01-28,,ELIGIBLE
FDX20258413874,CUST689593,"Ramsey, Day and Edwards",Small,2026-01-13,14700,70835,63486,2026-01-23,10,7,2026-01-30,,IN_GRACE
FDX20256255638,CUST603704,Graham-Carroll,Small,2026-01-13,1953,7384,4733,2026-01-23,10,7,2026-01-30,,IN_GRACE
FDX20259452615,CUST711116,Thomas-Garner,Large,2025-12-01,1942,10179,5697,2025-12-26,25,20,2026-01-15,,IN_GRACE
FDX20256998844,CUST698357,Palmer-Daniel,Mid,2026-01-03,1715,9547,6012,2026-01-18,15,12,2026-01-30,,ELIGIBLE
FDX20258858093,CUST799565,Moyer-Hubbard,Large,2025-12-07,53084,192965,125746,2026-01-01,25,20,2026-01-21,2026-01-20,RESOLVED_IN_GRACE
FDX20256942386,CUST844618,Henry-Morris,Large,2025-12-12,8836,43537,14138,2026-01-06,25,20,2026-01-26,,ELIGIBLE
FDX20258175098,CUST537757,Delacruz-Carson,Mid,2025-12-14,27835,107103,92071,2025-12-29,15,12,2026-01-10,2026-01-05,RESOLVED_IN_GRACE
FDX20258827453,CUST806995,Morris-Molina,Mid,2025-12-22,18216,83592,30335,2026-01-06,15,12,2026-01-18,,ELIGIBLE
FDX20258054914,CUST884197,Juarez-Hardy,Small,2026-01-10,49036,247705,100832,2026-01-20,10,7,2026-01-27,2026-01-25,RESOLVED_IN_GRACE
FDX20257882997,CUST982260,Hopkins-Hughes,Mid,2025-12-19,46748,223594,192233,2026-01-03,15,12,2026-01-15,2026-01-05,RESOLVED_IN_GRACE
FDX20258739061,CUST659837,Wilson-Perez,Large,2025-12-01,14834,52411,45967,2025-12-26,25,20,2026-01-15,,ELIGIBLE
FDX20251464274,CUST399817,Weiss-Adams,Small,2026-01-05,44031,144547,135604,2026-01-15,10,7,2026-01-22,2026-01-17,RESOLVED_IN_GRACE
FDX20251443289,CUST988459,Monroe-Williams,Small,2026-01-03,43157,235656,225501,2026-01-13,10,7,2026-01-20,2026-01-20,RESOLVED_IN_GRACE
FDX20258061842,CUST542904,Thornton-Powers,Small,2025-12-24,38095,122307,111268,2026-01-03,10,7,2026-01-10,2026-01-04,RESOLVED_IN_GRACE
FDX20252483592,CUST947568,Kelley-Leonard,Small,2026-01-14,25340,108616,52543,2026-01-24,10,7,2026-01-31,,ELIGIBLE
FDX20253358634,CUST113390,Davis-Duke,Mid,2025-12-25,44698,263694,93300,2026-01-09,15,12,2026-01-21,,IN_GRACE
FDX20256073262,CUST648122,Reynolds-Hancock,Large,2025-12-16,25423,129598,95537,2026-01-10,25,20,2026-01-30,,ELIGIBLE
FDX20255070918,CUST211642,Henry-Rodriguez,Small,2025-12-27,17823,46796,23554,2026-01-06,10,7,2026-01-13,,ELIGIBLE
FDX20259593404,CUST126499,Olson-Santiago,Small,2025-12-29,7291,24783,20317,2026-01-08,10,7,2026-01-15,2026-01-12,RESOLVED_IN_GRACE
FDX20257259766,CUST499371,Meyers Inc,Small,2025-12-22,5658,27517,7340,2026-01-01,10,7,2026-01-08,2026-01-07,RESOLVED_IN_GRACE
FDX20253135317,CUST252386,Brown Ltd,Large,2025-12-04,17131,58840,50138,2025-12-29,25,20,2026-01-18,,ELIGIBLE
FDX20255921482,CUST155642,Johnson-Jenkins,Mid,2025-12-22,21875,64212,52910,2026-01-06,15,12,2026-01-18,,ELIGIBLE
FDX20251898185,CUST802812,Wallace-Griffith,Mid,2025-12-16,51256,264744,170551,2025-12-31,15,12,2026-01-12,,ELIGIBLE
FDX20257587730,CUST159354,Moreno-Ryan,Mid,2025-12-20,27954,71633,38081,2026-01-04,15,12,2026-01-16,2026-01-13,RESOLVED_IN_GRACE
FDX20253112852,CUST309612,Kerr-Warren,Small,2026-01-11,33816,125142,112177,2026-01-21,10,7,2026-01-28,,IN_GRACE
FDX20257760247,CUST379947,Rodriguez-Park,Mid,2025-12-28,2441,13836,5060,2026-01-12,15,12,2026-01-24,,ELIGIBLE
FDX20251099872,CUST886626,Jones PLC,Mid,2025-12-25,28608,162080,94373,2026-01-09,15,12,2026-01-21,2026-01-18,RESOLVED_IN_GRACE
FDX20258764626,CUST923690,Dickerson Group,Mid,2025-12-27,34845,96412,35094,2026-01-11,15,12,2026-01-23,,ELIGIBLE
FDX20259690736,CUST268752,Phillips-Bennett,Small,2026-01-01,23684,63179,39948,2026-01-11,10,7,2026-01-18,2026-01-16,RESOLVED_IN_GRACE
FDX20258721222,CUST400538,"Davies, Ayers and Singh",Small,2026-01-13,7272,31858,23025,2026-01-23,10,7,2026-01-30,2026-01-28,RESOLVED_IN_GRACE
FDX20251911778,CUST816586,Stewart-Tran,Small,2026-01-09,6384,21649,15085,2026-01-19,10,7,2026-01-26,2026-01-24,RESOLVED_IN_GRACE
FDX20252420343,CUST362732,Turner-Howard,Mega,2025-12-01,45356,177181,161808,2026-01-05,35,30,2026-02-04,,ELIGIBLE
FDX20251917592,CUST253541,Scott-Edwards,Small,2026-01-05,41449,161659,120319,2026-01-15,10,7,2026-01-22,2026-01-21,RESOLVED_IN_GRACE
FDX20255532781,CUST980155,Matthews-Mcclain,Mid,2025-12-29,36892,135344,120018,2026-01-13,15,12,2026-01-25,,ELIGIBLE
FDX20252795982,CUST165046,Ray-Stephens,Small,2025-12-29,38680,155234,137879,2026-01-08,10,7,2026-01-15,,ELIGIBLE
FDX20256594923,CUST824141,Ayala-Jackson,Small,2026-01-14,5292,31454,10379,2026-01-24,10,7,2026-01-31,,ELIGIBLE
